# lidar_stamp x y z roll pitch yaw
1577858878470487 -448.905686 -752.785068 6.998399 -3.127835 -3.133229 0.846892 
1577858878570090 -449.650813 -753.626502 7.003268 -3.127866 -3.134159 0.848528 
1577858878670372 -450.314215 -754.390502 7.004991 -3.126971 -3.136017 0.850222 
1577858878771930 -451.052717 -755.227171 7.005780 -3.126450 -3.136391 0.851605 
1577858878870052 -451.758078 -756.040948 7.008663 -3.127763 -3.134599 0.853159 
1577858878970335 -452.399439 -756.773857 7.014765 -3.126871 -3.132798 0.854569 
1577858879070582 -453.106428 -757.591869 7.020688 -3.126835 -3.133136 0.856158 
1577858879170277 -453.787934 -758.370227 7.026231 -3.128190 -3.134262 0.857500 
1577858879270318 -454.488885 -759.185238 7.032123 -3.127374 -3.133425 0.858837 
1577858879370075 -455.182155 -759.970661 7.036007 -3.126500 -3.130625 0.859974 
1577858879470102 -455.817378 -760.725948 7.047042 -3.127323 -3.131620 0.861177 
1577858879570314 -456.487943 -761.509134 7.053624 -3.127479 -3.132519 0.862529 
1577858879670446 -457.168443 -762.306937 7.059346 -3.126701 -3.131066 0.863922 
1577858879769987 -457.788568 -763.035198 7.067394 -3.126927 -3.127746 0.864945 
1577858879869683 -458.468212 -763.841389 7.079194 -3.128667 -3.127049 0.866667 
1577858879969899 -459.068394 -764.549492 7.092920 -3.129805 -3.128842 0.868377 
1577858880069975 -459.727876 -765.326889 7.098568 -3.130609 -3.130195 0.869944 
1577858880170283 -460.377598 -766.112786 7.105998 -3.131039 -3.130534 0.871509 
1577858880270475 -460.988909 -766.840382 7.113202 -3.131784 -3.130369 0.872818 
1577858880370017 -461.581968 -767.547658 7.121041 -3.132185 -3.129939 0.874774 
1577858880470222 -462.262484 -768.365484 7.134949 -3.132967 -3.128722 0.876558 
1577858880569910 -462.832185 -769.049830 7.144325 -3.133937 -3.127862 0.878130 
1577858880670032 -463.481623 -769.820837 7.154023 -3.134906 -3.127664 0.879563 
1577858880770225 -464.105818 -770.593892 7.164487 -3.135305 -3.128912 0.881170 
1577858880870297 -464.674173 -771.281521 7.172134 -3.134559 -3.131083 0.882601 
1577858880969957 -465.282965 -772.027976 7.181009 -3.134126 -3.133238 0.884020 
1577858881069501 -465.841138 -772.714588 7.183282 -3.133119 -3.134444 0.885496 
1577858881169813 -466.453341 -773.460300 7.188180 -3.131918 -3.134687 0.886852 
1577858881270554 -467.056504 -774.203315 7.191355 -3.131945 -3.135444 0.888185 
1577858881370235 -467.637209 -774.902996 7.193498 -3.132336 -3.135439 0.889144 
1577858881471100 -468.189338 -775.605287 7.198737 -3.132699 -3.135052 0.890130 
1577858881569853 -468.740256 -776.280750 7.200416 -3.131975 -3.135357 0.890989 
1577858881670318 -469.353082 -777.009132 7.203329 -3.132177 -3.135997 0.892023 
1577858881770274 -469.916407 -777.746834 7.205176 -3.132111 -3.135992 0.892864 
1577858881870575 -470.456299 -778.416284 7.207546 -3.131242 -3.135416 0.893838 
1577858881970168 -470.989354 -779.084749 7.213754 -3.131254 -3.135219 0.895034 
1577858882069777 -471.564263 -779.815342 7.217525 -3.131644 -3.135787 0.895893 
1577858882169796 -472.134487 -780.527997 7.219403 -3.129344 -3.137903 0.897018 
1577858882270432 -472.636126 -781.158618 7.219486 -3.128231 -3.141267 0.897800 
1577858882371672 -473.179228 -781.831564 7.220090 -3.131269 -3.138297 0.898362 
1577858882472843 -473.739566 -782.542529 7.224322 -3.129763 -3.134530 0.898918 
1577858882570129 -474.235219 -783.167793 7.221871 -3.126376 -3.132565 0.899255 
1577858882672266 -474.816959 -783.884933 7.225490 -3.124434 -3.131822 0.899482 
1577858882770014 -475.292634 -784.486864 7.233600 -3.123378 -3.131000 0.899669 
1577858882870090 -475.836461 -785.168318 7.240175 -3.121386 -3.126679 0.899881 
1577858882970153 -476.356372 -785.833348 7.253112 -3.117283 -3.124703 0.900215 
1577858883069814 -476.836676 -786.447534 7.264508 -3.116625 -3.125654 0.900603 
1577858883170178 -477.351525 -787.101279 7.277057 -3.117909 -3.126227 0.900558 
1577858883269605 -477.843857 -787.713288 7.287718 -3.121773 -3.124320 0.900404 
1577858883369757 -478.330303 -788.331717 7.300394 -3.123688 -3.122409 0.901107 
1577858883470042 -478.836539 -788.973312 7.315869 -3.120595 -3.123024 0.901549 
1577858883570138 -479.295981 -789.564471 7.328568 -3.121611 -3.125862 0.901236 
1577858883669776 -479.791029 -790.188811 7.334714 -3.124785 -3.129229 0.901171 
1577858883769994 -480.297515 -790.815820 7.336640 -3.127698 -3.131428 0.901397 
1577858883869624 -480.741978 -791.381313 7.342092 -3.127759 -3.131565 0.901398 
1577858883969901 -481.230223 -791.995541 7.352018 -3.126553 -3.131946 0.901400 
1577858884070169 -481.708294 -792.595697 7.357806 -3.127389 -3.131492 0.901397 
1577858884170085 -482.170284 -793.171112 7.363358 -3.129087 -3.129982 0.901007 
1577858884270451 -482.607243 -793.738481 7.371823 -3.131280 -3.128167 0.900615 
1577858884370321 -483.088099 -794.336319 7.382960 -3.131690 -3.125847 0.900221 
1577858884469559 -483.529577 -794.889166 7.394260 -3.131107 -3.126361 0.899199 
1577858884569784 -483.954626 -795.419955 7.400199 -3.131094 -3.129805 0.897968 
1577858884670294 -484.384630 -795.957702 7.402233 -3.130940 -3.134744 0.896566 
1577858884770116 -484.864442 -796.564134 7.405080 -3.130680 -3.137426 0.894798 
1577858884869680 -485.266673 -797.057998 7.406847 -3.129571 -3.137516 0.893564 
1577858884969905 -485.719854 -797.631232 7.410374 -3.128438 -3.136266 0.891911 
1577858885069493 -486.111983 -798.121527 7.413321 -3.127920 -3.134901 0.890333 
1577858885169610 -486.562502 -798.652926 7.416195 -3.129096 -3.135068 0.888558 
1577858885269895 -486.991838 -799.202183 7.419533 -3.130022 -3.136319 0.886740 
1577858885370072 -487.383080 -799.671758 7.421070 -3.129811 -3.136987 0.884765 
1577858885470570 -487.805978 -800.172330 7.424908 -3.130167 -3.136571 0.882394 
1577858885569870 -488.205690 -800.681881 7.426434 -3.130213 -3.136056 0.879795 
1577858885669449 -488.592579 -801.140212 7.429248 -3.130404 -3.135604 0.876787 
1577858885769620 -488.979369 -801.615639 7.431837 -3.128494 -3.134940 0.874038 
1577858885869935 -489.383184 -802.097658 7.435421 -3.125657 -3.134943 0.870706 
1577858885970073 -489.772435 -802.551881 7.439886 -3.125810 -3.132780 0.866980 
1577858886069577 -490.133125 -802.975137 7.443978 -3.127054 -3.131181 0.862950 
1577858886169854 -490.528760 -803.426433 7.449346 -3.128629 -3.131207 0.857980 
1577858886269412 -490.909607 -803.875000 7.455223 -3.130341 -3.130560 0.852670 
1577858886369540 -491.264148 -804.268282 7.460493 -3.133413 -3.130692 0.846969 
1577858886469841 -491.649589 -804.695642 7.468634 -3.132664 -3.130619 0.839771 
1577858886569924 -491.980309 -805.073873 7.475190 -3.132333 -3.129791 0.833757 
1577858886669586 -492.340599 -805.467929 7.480114 -3.132449 -3.132020 0.826516 
1577858886769908 -492.696428 -805.845822 7.484782 -3.133909 -3.133517 0.818907 
1577858886869366 -493.058557 -806.230724 7.487519 -3.135089 -3.131468 0.810036 
1577858886969551 -493.413781 -806.598201 7.494090 -3.133322 -3.128565 0.799715 
1577858887069903 -493.741702 -806.932413 7.501340 -3.130964 -3.128500 0.789046 
1577858887169902 -494.088311 -807.271733 7.505646 -3.131356 -3.128050 0.774826 
1577858887270214 -494.487239 -807.655226 7.510385 -3.132863 -3.127375 0.760538 
1577858887369793 -494.811127 -807.969895 7.516451 -3.133947 -3.128015 0.747309 
1577858887469865 -495.194597 -808.314210 7.519820 -3.133812 -3.130947 0.733434 
1577858887569527 -495.535034 -808.613681 7.518753 -3.133636 -3.133300 0.720567 
1577858887669050 -495.907385 -808.931170 7.518866 -3.135272 -3.133824 0.705758 
1577858887769332 -496.281927 -809.250349 7.522998 -3.136077 -3.133362 0.690742 
1577858887869496 -496.658810 -809.559243 7.528034 -3.135084 -3.133659 0.675480 
1577858887969735 -497.034997 -809.855458 7.533952 -3.132233 -3.134526 0.660786 
1577858888069900 -497.388574 -810.121777 7.536483 -3.131076 -3.135216 0.647019 
1577858888169381 -497.767513 -810.396930 7.537307 -3.131697 -3.135684 0.632513 
1577858888269912 -498.160057 -810.680860 7.538803 -3.134831 -3.135990 0.616954 
1577858888369296 -498.542112 -810.945369 7.540744 -3.136090 -3.136050 0.602254 
1577858888469423 -498.902151 -811.192546 7.542200 -3.134764 -3.135074 0.587325 
1577858888569639 -499.299784 -811.447937 7.543748 -3.133824 -3.133094 0.571991 
1577858888669774 -499.706606 -811.704899 7.544315 -3.135451 -3.131506 0.556044 
1577858888769496 -500.119825 -811.957555 7.546845 -3.139072 -3.131001 0.539787 
1577858888868954 -500.515980 -812.190104 7.550181 -3.139665 -3.131191 0.524515 
1577858888969277 -500.934805 -812.427533 7.556572 -3.138537 -3.132779 0.507674 
1577858889069999 -501.344336 -812.642022 7.559746 -3.134156 -3.134913 0.492276 
1577858889169645 -501.773092 -812.859865 7.561959 -3.136131 -3.135991 0.475979 
1577858889270391 -502.223949 -813.091128 7.564127 -3.139165 -3.136560 0.458551 
1577858889369326 -502.684419 -813.316732 7.566607 3.139777 -3.137541 0.440584 
1577858889469000 -503.096168 -813.505496 7.569880 3.140756 -3.138554 0.423789 
1577858889569401 -503.559911 -813.711971 7.571908 -3.137195 -3.139620 0.406430 
1577858889669953 -504.051867 -813.913751 7.572758 -3.129948 -3.141178 0.388076 
1577858889769613 -504.547104 -814.105979 7.572762 -3.128119 3.139848 0.368622 
1577858889869653 -505.013813 -814.278694 7.571574 -3.129722 3.139517 0.351289 
1577858889969265 -505.511856 -814.474228 7.570436 -3.131949 3.141128 0.331638 
1577858890068899 -506.010020 -814.617319 7.569159 -3.132224 -3.138851 0.313857 
1577858890169783 -506.553090 -814.791503 7.569018 -3.129933 -3.133638 0.293753 
1577858890269664 -507.098676 -814.955003 7.569778 -3.129432 -3.126716 0.273653 
1577858890369549 -507.612400 -815.084000 7.575204 -3.130665 -3.122076 0.255758 
1577858890469653 -508.143549 -815.223822 7.586739 -3.132466 -3.119958 0.236602 
1577858890569422 -508.709279 -815.344755 7.597917 -3.132383 -3.122524 0.221047 
1577858890670889 -509.310601 -815.470980 7.606971 -3.132844 -3.126928 0.205382 
1577858890769641 -509.862910 -815.581778 7.612825 -3.134708 -3.130550 0.190340 
1577858890870174 -510.448447 -815.688233 7.617073 -3.137716 -3.133196 0.174511 
1577858890969494 -511.059238 -815.804804 7.619980 3.140599 -3.133075 0.158067 
1577858891069210 -511.650364 -815.883003 7.622414 3.137791 -3.132387 0.143024 
1577858891170678 -512.241105 -815.961152 7.626401 3.135800 -3.130950 0.126332 
1577858891269557 -512.857394 -816.061188 7.630603 3.138722 -3.127778 0.110939 
1577858891369611 -513.526301 -816.105420 7.635714 3.139136 -3.125246 0.094282 
1577858891469895 -514.123290 -816.147871 7.643665 3.136171 -3.123621 0.077345 
1577858891570133 -514.811349 -816.196611 7.651918 3.131443 -3.121419 0.060850 
1577858891669080 -515.466809 -816.225080 7.663280 3.133077 -3.122309 0.044891 
1577858891769183 -516.134435 -816.254377 7.670836 3.135973 -3.124484 0.028443 
1577858891869423 -516.806609 -816.261945 7.678773 3.137743 -3.126007 0.011949 
1577858891969555 -517.480780 -816.261788 7.685513 -0.003993 -0.014076 3.137148 
1577858892069809 -518.218643 -816.256359 7.690788 -0.003948 -0.011675 3.120526 
1577858892169409 -518.876591 -816.231612 7.694850 -0.005626 -0.009894 3.105478 
1577858892269003 -519.558487 -816.226067 7.700099 -0.007686 -0.008751 3.088995 
1577858892369122 -520.281359 -816.164538 7.702605 -0.003929 -0.006183 3.073142 
1577858892469366 -521.024393 -816.104000 7.703614 0.000243 -0.002991 3.055904 
1577858892569548 -521.739260 -816.037462 7.701311 -0.000912 -0.000360 3.039233 
1577858892669134 -522.480052 -815.955363 7.698694 -0.004665 0.001140 3.021906 
1577858892769424 -523.215249 -815.856890 7.693285 -0.003474 -0.002046 3.004945 
1577858892868953 -523.958190 -815.750769 7.689627 0.000994 -0.007192 2.987811 
1577858892969170 -524.646877 -815.653960 7.692032 0.001654 -0.012634 2.969748 
1577858893069358 -525.401693 -815.499229 7.699823 -0.000616 -0.013506 2.953354 
1577858893169539 -526.162564 -815.347075 7.708076 0.000009 -0.008951 2.935386 
1577858893269159 -526.864645 -815.212190 7.714424 0.001117 -0.004674 2.917869 
1577858893369328 -527.611499 -815.022975 7.713480 0.002431 -0.002009 2.901368 
1577858893468978 -528.369918 -814.827878 7.711002 0.002456 -0.003422 2.882837 
1577858893569019 -529.097547 -814.632587 7.708509 0.001879 -0.007321 2.865995 
1577858893669688 -529.843993 -814.410189 7.711893 0.000346 -0.008276 2.847727 
1577858893769454 -530.594347 -814.178616 7.713196 0.000526 -0.007621 2.830096 
1577858893869041 -531.323290 -813.933811 7.713999 0.000052 -0.005146 2.812976 
1577858893969340 -531.974762 -813.711394 7.712288 -0.000282 -0.003648 2.795930 
1577858894069116 -532.815703 -813.396953 7.710174 -0.001722 -0.004207 2.778297 
1577858894169130 -533.516121 -813.127569 7.712514 -0.004136 -0.005162 2.761832 
1577858894269279 -534.217410 -812.852934 7.715732 -0.005494 -0.006196 2.743961 
1577858894369412 -534.979064 -812.513268 7.716289 -0.003853 -0.007042 2.728344 
1577858894468974 -535.721998 -812.181345 7.717865 -0.004220 -0.007678 2.711657 
1577858894569233 -536.474969 -811.829617 7.719173 -0.004551 -0.007832 2.695214 
1577858894668940 -537.189649 -811.479895 7.721562 -0.002807 -0.006829 2.680598 
1577858894768971 -537.924445 -811.108869 7.721946 -0.001030 -0.005405 2.666218 
1577858894870162 -538.682614 -810.706811 7.721973 -0.000225 -0.006134 2.651308 
1577858894968807 -539.347086 -810.354953 7.724148 -0.000179 -0.006996 2.638194 
1577858895068892 -540.097509 -809.925327 7.725888 -0.000393 -0.007404 2.623413 
1577858895168579 -540.774651 -809.534937 7.731960 -0.001307 -0.007634 2.609949 
1577858895268785 -541.457317 -809.125743 7.736973 -0.000534 -0.008231 2.595036 
1577858895368927 -542.219865 -808.654954 7.741403 -0.000392 -0.009029 2.580938 
1577858895469128 -542.953426 -808.185314 7.745742 -0.000643 -0.008859 2.565473 
1577858895568843 -543.712676 -807.686659 7.748941 -0.002034 -0.006780 2.549969 
1577858895669034 -544.399874 -807.226599 7.751481 -0.002088 -0.006065 2.536349 
1577858895769177 -545.143155 -806.699870 7.752331 -0.001004 -0.008359 2.521683 
1577858895869290 -545.827298 -806.203739 7.754703 -0.000488 -0.012832 2.508453 
1577858895968863 -546.500860 -805.706978 7.764397 0.001112 -0.014959 2.494799 
1577858896069140 -547.232826 -805.149817 7.775325 0.004538 -0.011982 2.482488 
1577858896168735 -547.943163 -804.592419 7.784694 0.005825 -0.007407 2.470513 
1577858896268936 -548.663335 -804.011524 7.791849 0.005914 -0.003247 2.458696 
1577858896369186 -549.348988 -803.450292 7.788587 0.007050 -0.001293 2.447997 
1577858896469247 -550.047458 -802.859294 7.785367 0.006228 0.000017 2.436476 
1577858896568917 -550.710372 -802.289564 7.781092 0.004512 0.001403 2.426659 
1577858896669084 -551.457448 -801.638191 7.776956 0.003703 0.000052 2.416495 
1577858896768632 -552.154503 -801.021021 7.775848 0.003784 -0.003285 2.407072 
1577858896874213 -552.871248 -800.360820 7.776610 0.003857 -0.004417 2.399027 
1577858896969097 -553.543647 -799.728707 7.776013 0.006106 -0.002485 2.392576 
1577858897068696 -554.214611 -799.114251 7.772324 0.007300 0.000074 2.387489 
1577858897168837 -554.920470 -798.438704 7.771517 0.007274 -0.000452 2.382820 
1577858897269050 -555.616711 -797.784667 7.772666 0.007634 -0.003080 2.378979 
1577858897369233 -556.322675 -797.103401 7.770659 0.007234 -0.004756 2.375903 
1577858897468793 -557.045424 -796.406829 7.770841 0.006650 -0.004666 2.373729 
1577858897569067 -557.725676 -795.746040 7.766488 0.006993 -0.002078 2.372320 
1577858897668628 -558.461992 -795.022925 7.758501 0.006778 0.000063 2.371112 
1577858897768808 -559.156968 -794.354392 7.748776 0.007009 0.000839 2.369825 
1577858897869982 -559.933097 -793.588252 7.738567 0.007382 0.000344 2.368478 
1577858897969887 -560.623007 -792.915387 7.732285 0.007884 -0.000279 2.367193 
1577858898069311 -561.314795 -792.231469 7.723565 0.008512 -0.001382 2.365804 
1577858898169407 -562.058806 -791.505462 7.717204 0.008705 -0.002742 2.364420 
1577858898268586 -562.806387 -790.759017 7.719917 0.009641 -0.003291 2.363191 
1577858898368698 -563.548199 -790.031857 7.712468 0.008922 -0.003277 2.361852 
1577858898469019 -564.241562 -789.340558 7.708900 0.008100 -0.003838 2.360591 
1577858898569091 -565.005916 -788.573572 7.702466 0.008285 -0.005024 2.359551 
1577858898668778 -565.775429 -787.817062 7.699083 0.006529 -0.005345 2.358721 
1577858898768947 -566.467549 -787.122742 7.694229 0.004865 -0.004768 2.358264 
1577858898868548 -567.242405 -786.343545 7.687748 0.004841 -0.004001 2.357888 
1577858898968686 -567.988594 -785.596635 7.681325 0.003791 -0.003999 2.357696 
1577858899068949 -568.689763 -784.891644 7.671418 0.003314 -0.003811 2.357858 
1577858899169070 -569.447833 -784.145362 7.675889 0.003699 -0.004005 2.358359 
1577858899268650 -570.230108 -783.358446 7.680440 0.003702 -0.003629 2.358851 
1577858899368840 -570.956188 -782.642277 7.668581 0.003134 -0.003635 2.359426 
1577858899468537 -571.712470 -781.883600 7.659528 0.002756 -0.004516 2.360103 
1577858899569326 -572.469284 -781.135869 7.650386 0.001985 -0.004793 2.360756 
1577858899668929 -573.220425 -780.393954 7.641638 -0.000266 -0.004966 2.361330 
1577858899768949 -573.949728 -779.680070 7.635802 -0.001049 -0.004424 2.361980 
1577858899868753 -574.749627 -778.882442 7.630263 -0.000664 -0.002566 2.362505 
1577858899968222 -575.510784 -778.133113 7.622747 -0.000659 0.001990 2.363317 
1577858900068501 -576.287684 -777.371383 7.608005 0.000596 0.005761 2.364800 
1577858900168674 -577.029849 -776.632102 7.601457 0.002387 0.005831 2.366591 
1577858900269120 -577.840129 -775.845288 7.594497 0.003451 0.004401 2.368974 
1577858900369022 -578.606126 -775.096581 7.578492 0.002893 0.003685 2.371361 
1577858900468576 -579.341065 -774.378732 7.567518 0.002458 0.004417 2.374416 
1577858900568165 -580.152771 -773.604912 7.550882 0.002476 0.004918 2.377768 
1577858900668433 -580.916727 -772.864279 7.535125 0.001921 0.004735 2.380794 
1577858900768554 -581.646830 -772.179124 7.521238 0.003498 0.003714 2.384299 
1577858900868828 -582.550324 -771.320489 7.508078 0.006879 0.001158 2.387889 
1577858900969499 -583.288380 -770.625927 7.504415 0.010006 -0.003027 2.391287 
1577858901068515 -584.049654 -769.932345 7.500689 0.012389 -0.004184 2.394877 
1577858901168778 -584.874320 -769.160987 7.504302 0.013083 -0.001760 2.398132 
1577858901268917 -585.702200 -768.391699 7.496629 0.012291 0.000517 2.401555 
1577858901369159 -586.471303 -767.689560 7.489241 0.011784 -0.000433 2.404828 
1577858901468774 -587.277114 -766.956126 7.485967 0.011229 -0.001835 2.408139 
1577858901569951 -588.119185 -766.213371 7.481024 0.011629 -0.002636 2.411437 
1577858901668468 -588.934357 -765.472016 7.476535 0.011331 -0.002163 2.414461 
1577858901768726 -589.700860 -764.804991 7.472578 0.011384 -0.001826 2.417098 
1577858901868865 -590.580042 -764.013518 7.468744 0.010070 -0.001901 2.419538 
1577858901969094 -591.377450 -763.302833 7.467105 0.008186 -0.002166 2.421246 
1577858902068722 -592.156178 -762.640392 7.462579 0.008254 -0.002061 2.422527 
1577858902168361 -593.007062 -761.872013 7.458321 0.007661 -0.001807 2.423489 
1577858902268432 -593.859791 -761.132811 7.454681 0.007203 -0.001241 2.424070 
1577858902368699 -594.632391 -760.461465 7.448774 0.008046 -0.000478 2.424078 
1577858902469386 -595.493118 -759.710336 7.443561 0.008833 -0.000016 2.423700 
1577858902569152 -596.261360 -759.043098 7.443291 0.008256 0.000488 2.422938 
1577858902668692 -597.137657 -758.268540 7.433468 0.007867 0.001649 2.421332 
1577858902768303 -597.914670 -757.583632 7.423436 0.007312 0.002053 2.419148 
1577858902868383 -598.727370 -756.889892 7.412336 0.007074 0.001706 2.415801 
1577858902968660 -599.525468 -756.157615 7.404873 0.007941 0.001735 2.412930 
1577858903069032 -600.381345 -755.392676 7.393130 0.008586 0.002343 2.409514 
1577858903169487 -601.224720 -754.630713 7.388855 0.010076 0.002757 2.406384 
1577858903268641 -601.969018 -753.957596 7.378471 0.010250 0.002977 2.403477 
1577858903368252 -602.799733 -753.194528 7.367734 0.011548 0.003966 2.400175 
1577858903469825 -603.637986 -752.426274 7.359369 0.011739 0.004191 2.396736 
1577858903568844 -604.448553 -751.683731 7.348396 0.011203 0.004225 2.393310 
1577858903669964 -605.225475 -750.946338 7.337874 0.008312 0.003876 2.390152 
1577858903769099 -606.023993 -750.197463 7.327303 0.007878 0.002758 2.386700 
1577858903868640 -606.803660 -749.480311 7.318921 0.007979 0.001275 2.383321 
1577858903968186 -607.638325 -748.671120 7.313062 0.007125 0.001310 2.379876 
1577858904068347 -608.413794 -747.932218 7.306729 0.008385 0.002293 2.377026 
1577858904169141 -609.227226 -747.147491 7.304272 0.009821 0.000634 2.373756 
1577858904268769 -610.011032 -746.379950 7.295995 0.009966 -0.001368 2.370652 
1577858904368329 -610.827558 -745.588234 7.288706 0.009285 -0.001427 2.367454 
1577858904471904 -611.608075 -744.827803 7.285782 0.008694 -0.001014 2.364404 
1577858904568178 -612.370048 -744.085426 7.279708 0.009355 -0.000602 2.361328 
1577858904668267 -613.170453 -743.277447 7.273631 0.009612 0.000191 2.358380 
1577858904770644 -614.020379 -742.430188 7.266711 0.008831 0.001605 2.355212 
1577858904868667 -614.795179 -741.647969 7.258016 0.009385 0.002924 2.352207 
1577858904968523 -615.592554 -740.841915 7.254369 0.008412 0.002570 2.349323 
1577858905068504 -616.388459 -740.028260 7.244144 0.007445 0.001641 2.346823 
1577858905168632 -617.175094 -739.224196 7.242874 0.006693 0.000329 2.344534 
1577858905268919 -618.005299 -738.374630 7.242749 0.005701 -0.000412 2.342337 
1577858905369842 -618.835329 -737.525314 7.235623 0.006068 0.000890 2.339969 
1577858905468791 -619.575405 -736.755292 7.229072 0.006281 0.002523 2.338169 
1577858905568206 -620.320479 -735.983075 7.217209 0.007275 0.003352 2.336593 
1577858905668473 -621.150035 -735.108734 7.204432 0.007755 0.003120 2.335168 
1577858905768223 -622.002220 -734.232362 7.190645 0.009847 0.002468 2.333984 
1577858905868854 -622.733793 -733.467277 7.179311 0.010043 0.001688 2.333017 
1577858905968510 -623.596161 -732.549628 7.172041 0.010289 0.000830 2.332434 
1577858906068659 -624.348996 -731.760965 7.165663 0.011358 0.001790 2.331734 
1577858906168165 -625.182523 -730.887967 7.161900 0.011546 0.004284 2.331125 
1577858906268443 -626.013619 -730.016317 7.155148 0.012689 0.006431 2.330955 
1577858906368056 -626.768035 -729.214596 7.142012 0.013074 0.006371 2.331529 
1577858906468837 -627.579606 -728.358812 7.133652 0.008549 0.005936 2.332052 
1577858906568450 -628.377897 -727.519786 7.118935 0.010358 0.005552 2.332481 
1577858906668505 -629.271510 -726.580534 7.105580 0.011718 0.003464 2.333035 
1577858906768174 -630.040189 -725.772736 7.092393 0.009653 -0.000661 2.333377 
1577858906868478 -630.822713 -724.966247 7.084435 0.011968 -0.000695 2.334356 
1577858906968552 -631.700499 -724.045828 7.082128 0.013676 0.002921 2.334946 
1577858907068778 -632.550055 -723.152302 7.070089 0.013860 0.005644 2.335166 
1577858907168415 -633.371512 -722.289334 7.063410 0.014514 0.005380 2.335355 
1577858907267996 -634.150957 -721.486162 7.059271 0.013894 0.003502 2.335528 
1577858907368105 -635.003613 -720.589350 7.046291 0.012754 0.001717 2.335319 
1577858907468425 -635.846801 -719.705027 7.039020 0.012220 0.000992 2.335311 
1577858907568594 -636.624383 -718.902651 7.028203 0.011570 0.002487 2.335135 
1577858907668680 -637.485212 -717.997206 7.013609 0.010998 0.005072 2.335160 
1577858907768375 -638.287554 -717.168911 6.997868 0.011495 0.008963 2.335390 
1577858907868005 -639.106579 -716.307771 6.979233 0.013098 0.012240 2.335422 
1577858907968049 -639.953729 -715.418448 6.959928 0.012647 0.010897 2.335217 
1577858908068255 -640.732584 -714.614292 6.942139 0.011952 0.002711 2.335137 
1577858908168493 -641.594813 -713.706813 6.936183 0.010806 -0.002056 2.334897 
1577858908268640 -642.456408 -712.816326 6.937385 0.010615 0.000798 2.334926 
1577858908368350 -643.237652 -711.994419 6.926829 0.010240 0.007082 2.334988 
1577858908467928 -644.050349 -711.143273 6.914202 0.010236 0.010732 2.335215 
1577858908568013 -644.843949 -710.324666 6.896379 0.010999 0.009655 2.335205 
1577858908668269 -645.702097 -709.421606 6.880935 0.011954 0.007287 2.335373 
1577858908768401 -646.505231 -708.576501 6.868412 0.013621 0.006333 2.335364 
1577858908868630 -647.357842 -707.695672 6.857579 0.013290 0.005759 2.335550 
1577858908968254 -648.155722 -706.856396 6.850806 0.010392 0.006406 2.335690 
1577858909067877 -649.010982 -705.973670 6.841256 0.007789 0.010142 2.335977 
1577858909168141 -649.849744 -705.107332 6.832427 0.012507 0.007972 2.336147 
1577858909268218 -650.691772 -704.222446 6.816672 0.010125 0.001215 2.335888 
1577858909368388 -651.455345 -703.420468 6.808280 0.012914 0.000980 2.336461 
1577858909468756 -652.292961 -702.544302 6.805941 0.015587 0.003497 2.336870 
1577858909568220 -653.068171 -701.745815 6.803631 0.016461 0.004409 2.337071 
1577858909667902 -653.922679 -700.848403 6.790684 0.016153 0.003835 2.337257 
1577858909767984 -654.715901 -700.030921 6.779370 0.014062 0.004337 2.337070 
1577858909868198 -655.555836 -699.150034 6.768527 0.014253 0.005172 2.337079 
1577858909968284 -656.384846 -698.281864 6.759797 0.013731 0.004932 2.336832 
1577858910067937 -657.153071 -697.491838 6.745770 0.014325 0.003225 2.336676 
1577858910168195 -657.985281 -696.618955 6.741433 0.014714 0.004281 2.336494 
1577858910267791 -658.840640 -695.739243 6.731172 0.015012 0.008186 2.336342 
1577858910367998 -659.578639 -694.967190 6.714005 0.014249 0.010329 2.336362 
1577858910468153 -660.415995 -694.090647 6.703494 0.013293 0.006897 2.336137 
1577858910568277 -661.251715 -693.230065 6.698028 0.011920 0.001486 2.335891 
1577858910667900 -662.049098 -692.402575 6.695987 0.009568 -0.000156 2.335683 
1577858910768150 -662.862686 -691.558716 6.689960 0.008710 0.002926 2.335419 
1577858910867773 -663.663191 -690.720228 6.680494 0.008137 0.006173 2.335170 
1577858910968316 -664.473485 -689.861052 6.671838 0.008328 0.008141 2.335190 
1577858911068128 -665.232040 -689.067821 6.658829 0.009282 0.009759 2.335206 
1577858911168257 -666.054838 -688.208830 6.646818 0.009913 0.012116 2.335230 
1577858911268016 -666.796109 -687.436964 6.632501 0.011285 0.014445 2.335060 
1577858911373397 -667.613521 -686.585814 6.611509 0.011760 0.015686 2.334881 
1577858911474041 -668.435605 -685.734861 6.592178 0.012728 0.014542 2.334678 
1577858911568838 -669.171191 -684.960780 6.572366 0.007403 0.016387 2.334696 
1577858911669532 -669.925456 -684.185367 6.551501 0.010500 0.014962 2.334682 
1577858911770530 -670.757511 -683.307762 6.528507 0.010247 0.006569 2.334407 
1577858911867830 -671.574886 -682.456318 6.509898 0.008892 -0.005377 2.333714 
1577858911968072 -672.282345 -681.706147 6.509847 0.009049 -0.008186 2.333879 
1577858912067669 -673.095969 -680.861096 6.515955 0.009249 -0.001754 2.333942 
1577858912167811 -673.871351 -680.040660 6.518376 0.008647 0.007141 2.334221 
1577858912268062 -674.639850 -679.247615 6.500829 0.007178 0.010731 2.334257 
