# timestamp x y z roll pitch yaw
1577858863935011 -315.375880 -628.408037 9.350056 0.016723 0.036808 -2.507160
1577858863946264 -315.477594 -628.476123 9.338737 0.016721 0.036425 -2.506971
1577858863957119 -315.582121 -628.558437 9.339553 0.016719 0.036233 -2.506782
1577858863967320 -315.588015 -628.551012 9.333488 0.016717 0.036232 -2.506590
1577858863977901 -315.797072 -628.715696 9.329120 0.016716 0.036040 -2.506399
1577858863988555 -315.898783 -628.783726 9.323801 0.016714 0.036038 -2.506207
1577858863999728 -316.003311 -628.866059 9.322619 0.016710 0.035653 -2.505827
1577858864010130 -316.113732 -628.940948 9.317368 0.016709 0.035652 -2.505635
1577858864020737 -316.209551 -629.016459 9.312116 0.016707 0.035651 -2.505444
1577858864031056 -316.319975 -629.091404 9.300867 0.016896 0.035649 -2.505253
1577858864041968 -316.424505 -629.173774 9.295683 0.016894 0.035648 -2.505061
1577858864052079 -316.526216 -629.241804 9.290364 0.017084 0.035646 -2.504869
1577858864062997 -316.630746 -629.324174 9.285182 0.017082 0.035836 -2.504675
1577858864075517 -316.735275 -629.406544 9.279998 0.017269 0.036024 -2.504291
1577858864084562 -316.845697 -629.481433 9.274747 0.017458 0.036404 -2.504096
1577858864094622 -317.046043 -629.639258 9.270311 0.017646 0.036592 -2.503712
1577858864109911 -317.156467 -629.714194 9.260061 0.017833 0.036780 -2.503327
1577858864120795 -317.260996 -629.796564 9.254879 0.018022 0.036970 -2.503134
1577858864131207 -317.362707 -629.864593 9.249560 0.018020 0.037349 -2.502940
1577858864141239 -317.467237 -629.946973 9.243377 0.018209 0.037539 -2.502747
1577858864151942 -317.577659 -630.021862 9.238126 0.018397 0.037727 -2.502362
1577858864163446 -317.673478 -630.097373 9.232874 0.018395 0.037916 -2.502169
1577858864174785 -317.778008 -630.179743 9.227691 0.018585 0.038296 -2.501974
1577858864184979 -317.992956 -630.336946 9.223257 0.018579 0.038292 -2.501399
1577858864195664 -318.088775 -630.412457 9.218005 0.018578 0.038672 -2.501205
1577858864205991 -318.199196 -630.487346 9.212754 0.018385 0.038670 -2.501013
1577858864216229 -318.303726 -630.569716 9.207571 0.018383 0.038860 -2.500820
1577858864227169 -318.405440 -630.637811 9.195253 0.018382 0.039049 -2.500627
1577858864238271 -318.509967 -630.720125 9.196069 0.018378 0.039047 -2.500244
1577858864249892 -318.614500 -630.802551 9.184885 0.018377 0.039045 -2.500052
1577858864259769 -318.719027 -630.884865 9.185701 0.018375 0.039044 -2.499860
1577858864270976 -318.820741 -630.952960 9.173384 0.018371 0.039232 -2.499475
1577858864283203 -318.925270 -631.035330 9.168200 0.018370 0.039040 -2.499285
1577858864294262 -319.035689 -631.110173 9.167950 0.018368 0.039038 -2.499094
1577858864307931 -319.259349 -631.274245 9.162584 0.018363 0.039034 -2.498518
1577858864318440 -319.363878 -631.356615 9.157400 0.018361 0.038842 -2.498329
1577858864328271 -319.459698 -631.432135 9.151148 0.018548 0.038839 -2.497945
1577858864339008 -319.570119 -631.507025 9.145897 0.018547 0.038837 -2.497753
1577858864349234 -319.674646 -631.589339 9.146713 0.018735 0.038645 -2.497563
1577858864359981 -319.779176 -631.671709 9.141531 0.018733 0.038644 -2.497371
1577858864370083 -319.880887 -631.739739 9.136212 0.018731 0.038452 -2.497181
1577858864381575 -319.985420 -631.822174 9.124028 0.018921 0.038451 -2.496989
1577858864391820 -320.081237 -631.897638 9.123777 0.018726 0.038257 -2.496608
1577858864402333 -320.191656 -631.972490 9.122526 0.018724 0.038065 -2.496417
1577858864412526 -320.287473 -632.047954 9.122274 0.018723 0.038063 -2.496225
1577858864423486 -320.392003 -632.130324 9.117090 0.018531 0.037871 -2.496036
1577858864433545 -320.487822 -632.205844 9.110839 0.018529 0.037870 -2.495844
1577858864443995 -320.598244 -632.280733 9.105588 0.018336 0.037678 -2.495653
1577858864454500 -320.702773 -632.363103 9.100406 0.018331 0.037483 -2.495080
1577858864465100 -320.798592 -632.438614 9.095153 0.018331 0.037483 -2.495080
1577858864478031 -321.013544 -632.595873 9.084718 0.018136 0.037289 -2.494698
1577858864487178 -321.109360 -632.671328 9.085466 0.017944 0.037288 -2.494506
1577858864497843 -321.205177 -632.746792 9.085215 0.017942 0.037095 -2.494316
1577858864508347 -321.315596 -632.821644 9.083965 0.017748 0.036903 -2.493934
1577858864520166 -321.420128 -632.904060 9.073780 0.017747 0.036901 -2.493743
1577858864530678 -321.515947 -632.979571 9.068530 0.017554 0.036709 -2.493552
1577858864540994 -321.626369 -633.054460 9.063279 0.017552 0.036516 -2.493361
1577858864551841 -321.730898 -633.136830 9.058095 0.017550 0.036515 -2.493171
1577858864563027 -321.826718 -633.212341 9.052845 0.017549 0.036323 -2.492980
1577858864574008 -321.931247 -633.294711 9.047661 0.017547 0.036131 -2.492789
1577858864588955 -322.137486 -633.445064 9.042158 0.017541 0.035745 -2.492218
1577858864598729 -322.242013 -633.527397 9.040974 0.017540 0.035744 -2.492026
1577858864609269 -322.337833 -633.602907 9.035723 0.017538 0.035551 -2.491835
1577858864620069 -322.448254 -633.677797 9.030472 0.017345 0.035360 -2.491646
1577858864630531 -322.552784 -633.760167 9.025288 0.017151 0.035357 -2.491261
1577858864641765 -322.648603 -633.835677 9.020036 0.017149 0.035165 -2.491071
1577858864651732 -322.753133 -633.918047 9.014854 0.016957 0.035163 -2.490880
1577858864662576 -322.863553 -633.992927 9.010602 0.016955 0.034971 -2.490690
1577858864673536 -322.959373 -634.068447 9.004350 0.016953 0.034970 -2.490498
1577858864684296 -323.063902 -634.150808 9.000168 0.016950 0.034776 -2.490116
1577858864695009 -323.270138 -634.301115 8.999664 0.016755 0.034773 -2.489732
1577858864705868 -323.365955 -634.376588 8.998413 0.016754 0.034582 -2.489542
1577858864716351 -323.470485 -634.458958 8.993229 0.016752 0.034580 -2.489351
1577858864727279 -323.575017 -634.541375 8.983046 0.016559 0.034579 -2.489159
1577858864737459 -323.670833 -634.616829 8.983794 0.016557 0.034577 -2.488967
1577858864748409 -323.775363 -634.699199 8.978610 0.016554 0.034765 -2.488583
1577858864759186 -323.885785 -634.774089 8.973359 0.016552 0.034763 -2.488391
1577858864769448 -323.981603 -634.849590 8.969108 0.016551 0.034953 -2.488197
1577858864780468 -324.086136 -634.932025 8.956924 0.016549 0.034952 -2.488006
1577858864791129 -324.190663 -635.014339 8.957740 0.016545 0.035140 -2.487622
1577858864801827 -324.301085 -635.089238 8.951490 0.016353 0.035138 -2.487430
1577858864812686 -324.405614 -635.171599 8.947307 0.016351 0.035137 -2.487237
1577858864823250 -324.510144 -635.253959 8.943122 0.016349 0.035327 -2.487045
1577858864833947 -324.605963 -635.329479 8.936870 0.016346 0.035324 -2.486661
1577858864844685 -324.815019 -635.494154 8.933503 0.016342 0.035511 -2.486277
1577858864855490 -324.916730 -635.562184 8.928184 0.016150 0.035701 -2.486084
1577858864866652 -325.021260 -635.644554 8.923000 0.016149 0.035699 -2.485892
1577858864876953 -325.125789 -635.726915 8.918817 0.016147 0.035698 -2.485700
1577858864887974 -325.125792 -635.726971 8.912817 0.016145 0.035888 -2.485508
1577858864898071 -325.317425 -635.877889 8.913313 0.016143 0.035886 -2.485316
1577858864908870 -325.421955 -635.960259 8.908129 0.015951 0.035885 -2.485124
1577858864919716 -325.523665 -636.028280 8.903811 0.015949 0.036075 -2.484931
1577858864930865 -325.628198 -636.110706 8.892627 0.015754 0.036072 -2.484548
1577858864941129 -325.732727 -636.193067 8.888444 0.015753 0.036070 -2.484356
1577858864951592 -325.828546 -636.268577 8.883192 0.015751 0.036069 -2.484164
1577858864961609 -325.933076 -636.350947 8.878007 0.015558 0.036068 -2.483973
1577858864972502 -326.037606 -636.433327 8.871824 0.015556 0.036066 -2.483781
1577858864984743 -326.235133 -636.576802 8.868254 0.015361 0.036062 -2.483206
1577858864995458 -326.339660 -636.659134 8.867069 0.014977 0.035870 -2.483016
1577858865005684 -326.444189 -636.741486 8.863886 0.014976 0.035868 -2.482824
1577858865016407 -326.540009 -636.817006 8.857634 0.014783 0.035867 -2.482632
1577858865027296 -326.644541 -636.899422 8.847451 0.014779 0.035673 -2.482250
1577858865037916 -326.740357 -636.974877 8.848199 0.014778 0.035672 -2.482058
1577858865048742 -326.844887 -637.057247 8.843014 0.014586 0.035480 -2.481868
1577858865059383 -326.949417 -637.139627 8.836831 0.014393 0.035478 -2.481677
1577858865070014 -327.045235 -637.215118 8.833579 0.014200 0.035477 -2.481485
1577858865081078 -327.155660 -637.290064 8.822330 0.013817 0.035476 -2.481293
1577858865091679 -327.251479 -637.365574 8.817077 0.013625 0.035665 -2.481100
1577858865102863 -327.356008 -637.447944 8.811893 0.012860 0.035283 -2.480912
1577858865113626 -327.556354 -637.605760 8.808458 0.012282 0.034897 -2.480339
1577858865124357 -327.556357 -637.605815 8.802458 0.011898 0.034323 -2.480152
1577858865135473 -327.660887 -637.688195 8.796274 0.011897 0.034322 -2.479960
1577858865145204 -327.861235 -637.846066 8.786839 0.010941 0.032986 -2.479778
1577858865155955 -327.965765 -637.928436 8.781654 0.010558 0.032602 -2.479588
1577858865166135 -328.061584 -638.003947 8.776402 0.010174 0.032220 -2.479400
1577858865176397 -328.166114 -638.086317 8.771220 0.009984 0.031838 -2.479403
1577858865186714 -328.261930 -638.161771 8.771968 0.009982 0.031836 -2.479211
1577858865197921 -328.366460 -638.244142 8.766783 0.009789 0.030881 -2.479026
1577858865208026 -328.470990 -638.326512 8.761599 0.009596 0.030499 -2.478837
1577858865218244 -328.572701 -638.394551 8.755280 0.009594 0.030116 -2.478648
1577858865228485 -328.677233 -638.476958 8.746096 0.009592 0.029924 -2.478458
1577858865238761 -328.773049 -638.552413 8.746844 0.009591 0.029923 -2.478266
1577858865249221 -328.877581 -638.634829 8.736661 0.009589 0.029921 -2.478074
1577858865259998 -328.982108 -638.717143 8.737477 0.009587 0.030111 -2.477882
1577858865270133 -328.982111 -638.717209 8.730477 0.009586 0.030299 -2.477688
1577858865280866 -329.182456 -638.875015 8.728042 0.009584 0.030680 -2.477494
1577858865290756 -329.286986 -638.957385 8.722857 0.009582 0.031060 -2.477299
1577858865301825 -329.391517 -639.039783 8.714675 0.009770 0.031629 -2.476912
1577858865312381 -329.496047 -639.122144 8.710490 0.009959 0.032010 -2.476718
1577858865323428 -329.600577 -639.204523 8.704306 0.010148 0.032771 -2.476520
1577858865333848 -329.696395 -639.280015 8.701054 0.010337 0.033724 -2.476323
1577858865345014 -329.896740 -639.437821 8.698619 0.010906 0.036200 -2.475921
1577858865355922 -330.001270 -639.520191 8.693434 0.011287 0.037535 -2.475720
1577858865366554 -330.097088 -639.595674 8.691182 0.011476 0.038869 -2.475519
1577858865378891 -330.201616 -639.678025 8.687998 0.011475 0.040202 -2.475318
1577858865389141 -330.297435 -639.753526 8.683746 0.011662 0.041345 -2.474926
1577858865399339 -330.393251 -639.828981 8.684494 0.011851 0.042678 -2.474726
1577858865410230 -330.393253 -639.829018 8.680495 0.011850 0.044012 -2.474524
1577858865420417 -330.593601 -639.986871 8.673059 0.012040 0.045346 -2.474323
1577858865430872 -330.689419 -640.062372 8.668807 0.012229 0.046680 -2.474123
1577858865440988 -330.793949 -640.144733 8.664623 0.012418 0.047823 -2.473923
1577858865451785 -330.889768 -640.220243 8.659371 0.012606 0.048965 -2.473531
1577858865463393 -330.994297 -640.302604 8.655188 0.012795 0.049917 -2.473333
1577858865478356 -331.194646 -640.460485 8.644752 0.013174 0.052012 -2.472934
1577858865485088 -331.290462 -640.535939 8.645500 0.013363 0.052774 -2.472737
1577858865495885 -331.386279 -640.611413 8.644247 0.013551 0.053534 -2.472349
1577858865506657 -331.490809 -640.693783 8.639063 0.013740 0.054296 -2.472152
1577858865516753 -331.586632 -640.769358 8.626812 0.013929 0.054868 -2.471956
1577858865526801 -331.691159 -640.851673 8.627628 0.014309 0.055438 -2.471761
1577858865537202 -331.786978 -640.927193 8.621375 0.014308 0.055437 -2.471569
1577858865547815 -331.891509 -641.009581 8.614192 0.014878 0.056008 -2.471373
1577858865559434 -331.987328 -641.085101 8.607940 0.015067 0.056006 -2.471181
1577858865569418 -332.091859 -641.167490 8.600756 0.015257 0.056196 -2.470989
1577858865579756 -332.187679 -641.243019 8.593505 0.015255 0.056004 -2.470798
1577858865590842 -332.283502 -641.318595 8.581253 0.015443 0.055811 -2.470608
1577858865601592 -332.388032 -641.400983 8.574069 0.015441 0.055620 -2.470417
1577858865612773 -332.492563 -641.483372 8.566885 0.015439 0.055428 -2.470228
1577858865622508 -332.588384 -641.558910 8.558634 0.015437 0.055044 -2.470038
1577858865634198 -332.692914 -641.641299 8.551449 0.015245 0.054662 -2.469849
1577858865644380 -332.893262 -641.799152 8.544014 0.015242 0.053896 -2.469472
1577858865655396 -332.989086 -641.874755 8.528762 0.015430 0.053323 -2.469284
1577858865665651 -333.093612 -641.957070 8.529578 0.015428 0.052940 -2.469095
1577858865679009 -333.189436 -642.032673 8.514327 0.015426 0.052366 -2.468907
1577858865689552 -333.293963 -642.114988 8.515143 0.015615 0.051793 -2.468720
1577858865700041 -333.389782 -642.190489 8.510891 0.015613 0.051218 -2.468532
1577858865710548 -333.494313 -642.272877 8.503706 0.015802 0.050645 -2.468344
1577858865721630 -333.590136 -642.348481 8.488455 0.015800 0.050072 -2.468157
1577858865732310 -333.694667 -642.430870 8.481271 0.015798 0.049307 -2.467971
1577858865743475 -333.895014 -642.588713 8.474835 0.015605 0.048162 -2.467787
1577858865754215 -333.895017 -642.588778 8.467836 0.015605 0.048162 -2.467787
1577858865764751 -334.089473 -642.754102 8.461466 0.015410 0.046823 -2.467413
1577858865781877 -334.194007 -642.836556 8.447282 0.015218 0.046250 -2.467226
1577858865792179 -334.298536 -642.918926 8.442099 0.015025 0.045868 -2.467037
1577858865803178 -334.403067 -643.001306 8.435915 0.014833 0.045295 -2.467041
1577858865813576 -334.507597 -643.083685 8.429731 0.014640 0.044721 -2.466853
1577858865824251 -334.603416 -643.159205 8.423479 0.014449 0.044339 -2.466664
1577858865834335 -334.707947 -643.241584 8.417295 0.014256 0.043955 -2.466475
1577858865845662 -334.908293 -643.399418 8.411859 0.013872 0.043191 -2.466289
1577858865857113 -335.012823 -643.481798 8.405675 0.013870 0.042809 -2.466099
1577858865867443 -335.102751 -643.564789 8.400490 0.013678 0.042616 -2.465909
1577858865882175 -335.207284 -643.647234 8.387306 0.013676 0.042233 -2.465721
1577858865892453 -335.303102 -643.722716 8.385054 0.013674 0.042042 -2.465530
1577858865903910 -335.398922 -643.798236 8.378802 0.013672 0.041467 -2.465342
1577858865913658 -335.503451 -643.880606 8.373618 0.013672 0.041467 -2.465342
1577858865924307 -335.703798 -644.038440 8.368182 0.013478 0.041275 -2.464961
1577858865934743 -335.799617 -644.113951 8.362930 0.013476 0.041273 -2.464769
1577858865945859 -335.898258 -644.203867 8.350813 0.013474 0.040890 -2.464580
1577858865955791 -335.898258 -644.203867 8.350813 0.013281 0.040889 -2.464388
1577858865966845 -336.098608 -644.361757 8.339377 0.013281 0.040889 -2.464388
1577858865978312 -336.194427 -644.437276 8.333125 0.013088 0.040887 -2.464197
1577858865988642 -336.298954 -644.519591 8.333941 0.013087 0.040886 -2.464005
1577858865998770 -336.394772 -644.595082 8.330689 0.012895 0.041076 -2.463812
1577858866009611 -336.493411 -644.684943 8.324572 0.012702 0.041265 -2.463618
1577858866020337 -336.589230 -644.760453 8.319320 0.012700 0.041264 -2.463427
1577858866031114 -336.693763 -644.842888 8.307136 0.012508 0.041453 -2.463234
1577858866041620 -336.789582 -644.918399 8.301884 0.012506 0.041642 -2.463041
1577858866052311 -336.894112 -645.000769 8.296700 0.012504 0.041832 -2.462848
1577858866062708 -336.989932 -645.076289 8.290448 0.012502 0.042022 -2.462655
1577858866077888 -337.184386 -645.241594 8.286079 0.012690 0.042400 -2.462269
1577858866088995 -337.280209 -645.317170 8.273827 0.012879 0.042590 -2.462076
1577858866098831 -337.280209 -645.317170 8.273827 0.013068 0.042779 -2.461884
1577858866109531 -337.480558 -645.475060 8.262391 0.013257 0.043159 -2.461689
1577858866119671 -337.585088 -645.557430 8.257207 0.013446 0.043349 -2.461496
1577858866130196 -337.680907 -645.632950 8.250955 0.013444 0.043538 -2.461302
1577858866140491 -337.779545 -645.722801 8.245838 0.013634 0.043727 -2.461110
1577858866151686 -337.875362 -645.798255 8.246586 0.013822 0.043917 -2.460917
1577858866162258 -337.979895 -645.880700 8.233402 0.014011 0.044106 -2.460724
1577858866175619 -338.075714 -645.956210 8.228149 0.014201 0.044296 -2.460531
1577858866186181 -338.276061 -646.114044 8.222713 0.014199 0.044676 -2.460337
1577858866196644 -338.374700 -646.203914 8.215597 0.014388 0.045056 -2.460142
1577858866207561 -338.470519 -646.279424 8.210344 0.014386 0.045055 -2.459951
1577858866218201 -338.575049 -646.361804 8.204160 0.014194 0.045244 -2.459757
1577858866229190 -338.670872 -646.437389 8.190908 0.014192 0.045242 -2.459566
1577858866239356 -338.775399 -646.519703 8.191724 0.014190 0.045241 -2.459374
1577858866250217 -338.865330 -646.602769 8.178539 0.013806 0.045431 -2.459181
1577858866261254 -338.969860 -646.685148 8.172355 0.013615 0.045620 -2.458988
1577858866271740 -339.065680 -646.760668 8.166103 0.013422 0.045619 -2.458797
1577858866282008 -339.065680 -646.760668 8.166103 0.013420 0.045618 -2.458605
1577858866293077 -339.274742 -646.925455 8.150735 0.013418 0.045807 -2.458412
1577858866303343 -339.379272 -647.007834 8.144551 0.013225 0.045806 -2.458220
1577858866314206 -339.477911 -647.097694 8.138434 0.013225 0.045806 -2.458220
1577858866324959 -339.678260 -647.255593 8.125998 0.013222 0.045612 -2.457839
1577858866337161 -339.782787 -647.337907 8.126813 0.013220 0.045420 -2.457648
1577858866348154 -339.878607 -647.413427 8.120561 0.013218 0.045419 -2.457456
1577858866360050 -339.977246 -647.503287 8.114444 0.013216 0.045226 -2.457267
1577858866370569 -340.073065 -647.578807 8.108192 0.013216 0.045036 -2.457268
1577858866381376 -340.177595 -647.661187 8.102008 0.013405 0.044844 -2.457077
1577858866391346 -340.273417 -647.736753 8.090756 0.013404 0.044652 -2.456887
1577858866402046 -340.363345 -647.819754 8.084571 0.013595 0.044461 -2.456888
1577858866412558 -340.467875 -647.902133 8.078387 0.013593 0.044269 -2.456697
1577858866423105 -340.563695 -647.977653 8.072135 0.013781 0.043886 -2.456509
1577858866433645 -340.668225 -648.060032 8.065951 0.013779 0.043885 -2.456317
1577858866444297 -340.758153 -648.143033 8.059766 0.013779 0.043694 -2.456319
1577858866454591 -340.862683 -648.225412 8.053582 0.013396 0.043502 -2.456128
1577858866465081 -341.063033 -648.383302 8.042145 0.013203 0.043310 -2.455937
1577858866480102 -341.152961 -648.466303 8.035960 0.013010 0.043118 -2.455748
1577858866489510 -341.248777 -648.541757 8.036708 0.012820 0.042927 -2.455749
1577858866500377 -341.353306 -648.624118 8.032523 0.012627 0.042735 -2.455559
1577858866516670 -341.449126 -648.699638 8.026271 0.012435 0.042543 -2.455368
1577858866522296 -341.547767 -648.789554 8.014155 0.012244 0.042352 -2.455369
1577858866533160 -341.643587 -648.865074 8.007903 0.012052 0.042160 -2.455179
1577858866544932 -341.843933 -649.022898 8.003466 0.011668 0.041968 -2.454989
1577858866554188 -341.942572 -649.112759 7.997348 0.011666 0.041776 -2.454798
1577858866565300 -342.038391 -649.188278 7.991096 0.011475 0.041776 -2.454798
1577858866575474 -342.142921 -649.270648 7.985913 0.011283 0.041584 -2.454608
1577858866586686 -342.232851 -649.353696 7.974728 0.011283 0.041393 -2.454609
1577858866596228 -342.328671 -649.429215 7.968476 0.011090 0.041202 -2.454420
1577858866607176 -342.433201 -649.511586 7.963292 0.011088 0.041009 -2.454229
1577858866617389 -342.433201 -649.511586 7.963292 0.010895 0.040817 -2.454038
1577858866628057 -342.627658 -649.676956 7.951922 0.010895 0.040626 -2.454040
1577858866638698 -342.723478 -649.752476 7.945670 0.010703 0.040435 -2.453849
1577858866649418 -342.828005 -649.834790 7.946485 0.010701 0.040051 -2.453661
1577858866660070 -342.923827 -649.910366 7.934234 0.010509 0.039859 -2.453470
1577858866670461 -343.022463 -650.000161 7.935116 0.010318 0.039669 -2.453472
1577858866680954 -343.022465 -650.000217 7.929116 0.010318 0.039669 -2.453472
1577858866691135 -343.222814 -650.158097 7.918680 0.010123 0.039093 -2.453092
1577858866701509 -343.318633 -650.233608 7.913428 0.009930 0.038902 -2.452902
1577858866712339 -343.417271 -650.323459 7.908310 0.009930 0.038711 -2.452903
1577858866723146 -343.513091 -650.398978 7.902058 0.009738 0.038710 -2.452712
1577858866733407 -343.617621 -650.481348 7.896874 0.009736 0.038517 -2.452521
1577858866744968 -343.812075 -650.646654 7.892504 0.009735 0.038516 -2.452329
1577858866755497 -343.916605 -650.729024 7.887320 0.009923 0.038515 -2.452138
1577858866766131 -344.012424 -650.804535 7.882067 0.010114 0.038324 -2.452139
1577858866777847 -344.111062 -650.894385 7.876951 0.010303 0.038322 -2.451947
1577858866788509 -344.215592 -650.976755 7.871766 0.010682 0.038321 -2.451756
1577858866799178 -344.314234 -651.066690 7.857649 0.010871 0.038320 -2.451564
1577858866809858 -344.418761 -651.149004 7.858465 0.011062 0.038511 -2.451562
1577858866819810 -344.514583 -651.224571 7.847213 0.011252 0.038509 -2.451371
1577858866832182 -344.613221 -651.314421 7.842095 0.011440 0.038508 -2.451179
1577858866842670 -344.717751 -651.396791 7.836911 0.011440 0.038508 -2.451179
1577858866852982 -344.813570 -651.472302 7.831660 0.011629 0.038507 -2.450988
1577858866863208 -344.918100 -651.554672 7.826475 0.011627 0.038314 -2.450797
1577858866874198 -345.008027 -651.637663 7.821290 0.011627 0.038314 -2.450797
1577858866884655 -345.112557 -651.720033 7.816105 0.011816 0.038123 -2.450607
1577858866895138 -345.307011 -651.885329 7.812735 0.011815 0.038122 -2.450415
1577858866905641 -345.307014 -651.885385 7.806736 0.011813 0.037929 -2.450225
1577858866916097 -345.501468 -652.050691 7.802365 0.011811 0.037737 -2.450034
1577858866926359 -345.597287 -652.126201 7.797114 0.011811 0.037546 -2.450036
1577858866936830 -345.701820 -652.208627 7.785930 0.012000 0.037355 -2.449846
1577858866947576 -345.791747 -652.291618 7.780745 0.012000 0.036973 -2.449849
1577858866957815 -345.791747 -652.291618 7.780745 0.012188 0.036780 -2.449658
1577858866968467 -346.000807 -652.456359 7.770376 0.012568 0.036398 -2.449469
1577858866978792 -346.090734 -652.539350 7.765190 0.012949 0.036207 -2.449470
1577858866989894 -346.195261 -652.621664 7.766006 0.013329 0.035825 -2.449281
1577858867000168 -346.291080 -652.697165 7.761753 0.013708 0.035442 -2.449092
1577858867010761 -346.389718 -652.787016 7.756636 0.014089 0.035249 -2.448902
1577858867021392 -346.485539 -652.862573 7.746384 0.014470 0.034868 -2.448904
1577858867032415 -346.590069 -652.944943 7.741200 0.014659 0.034485 -2.448715
1577858867043164 -346.784524 -653.110249 7.736830 0.015039 0.033721 -2.448528
1577858867054593 -346.784526 -653.110295 7.731830 0.015039 0.033721 -2.448528
1577858867064122 -346.889056 -653.192665 7.726645 0.015037 0.033338 -2.448340
1577858867074964 -347.083510 -653.357961 7.723275 0.015035 0.032765 -2.448152
1577858867085893 -347.188041 -653.440369 7.714092 0.015033 0.032191 -2.447964
1577858867096129 -347.188041 -653.440369 7.714092 0.015031 0.031808 -2.447775
1577858867106758 -347.382498 -653.605721 7.704722 0.015029 0.031616 -2.447585
1577858867117068 -347.382498 -653.605721 7.704722 0.015029 0.031235 -2.447588
1577858867127577 -347.576955 -653.771073 7.695352 0.015217 0.031043 -2.447397
1577858867138506 -347.681484 -653.853433 7.691168 0.015217 0.030852 -2.447398
1577858867148834 -347.771409 -653.936369 7.691982 0.015215 0.030659 -2.447208
1577858867159618 -347.875941 -654.018785 7.681798 0.015214 0.030468 -2.447017
1577858867170251 -347.980470 -654.101146 7.677614 0.015405 0.030277 -2.447018
1577858867186572 -348.174924 -654.266442 7.674244 0.015401 0.030274 -2.446635
1577858867197299 -348.279453 -654.348803 7.670059 0.015592 0.030083 -2.446637
1577858867207534 -348.375272 -654.424304 7.665807 0.015781 0.029892 -2.446446
1577858867218481 -348.473910 -654.514146 7.661689 0.015779 0.029891 -2.446254
1577858867228418 -348.572550 -654.604034 7.652572 0.015779 0.029891 -2.446254
1577858867238772 -348.668369 -654.679544 7.647320 0.015777 0.029698 -2.446065
1577858867248981 -348.772898 -654.761905 7.643135 0.015585 0.029697 -2.445873
1577858867259678 -348.772898 -654.761905 7.643135 0.015394 0.029697 -2.445873
1577858867269655 -348.967354 -654.927248 7.634765 0.015392 0.029887 -2.445679
1577858867280872 -349.071883 -655.009608 7.630581 0.015199 0.029885 -2.445488
1577858867291196 -349.170519 -655.099403 7.631464 0.015007 0.029884 -2.445297
1577858867301827 -349.269160 -655.189319 7.619346 0.015007 0.030074 -2.445295
1577858867312160 -349.373689 -655.271680 7.615162 0.015005 0.030073 -2.445103
1577858867323286 -349.478219 -655.354041 7.610977 0.015005 0.030073 -2.445103
1577858867333472 -349.576856 -655.443882 7.606859 0.015194 0.030072 -2.444911
1577858867343685 -349.771310 -655.609178 7.603490 0.015574 0.030070 -2.444719
1577858867354554 -349.875839 -655.691539 7.599306 0.015763 0.030069 -2.444529
1577858867365371 -349.980369 -655.773900 7.595121 0.015953 0.030069 -2.444529
1577858867375742 -350.079007 -655.863751 7.590003 0.016142 0.029878 -2.444338
1577858867386248 -350.174827 -655.939289 7.581751 0.016331 0.029876 -2.444146
1577858867396953 -350.174827 -655.939289 7.581751 0.016331 0.029685 -2.444147
1577858867407505 -350.369284 -656.104632 7.573381 0.016330 0.029493 -2.443957
1577858867418119 -350.473811 -656.186946 7.574196 0.016328 0.029492 -2.443766
1577858867428923 -350.572451 -656.276834 7.565080 0.016328 0.029301 -2.443767
1577858867439755 -350.668269 -656.352335 7.560827 0.016135 0.029109 -2.443576
1577858867450134 -350.766907 -656.442177 7.556709 0.016133 0.028917 -2.443386
1577858867460877 -350.871437 -656.524547 7.551524 0.016133 0.028726 -2.443387
1577858867472044 -350.961363 -656.607519 7.548339 0.016131 0.028534 -2.443196
1577858867483221 -351.065892 -656.689880 7.544155 0.016129 0.028343 -2.443007
1577858867494357 -351.164530 -656.779712 7.541037 0.016129 0.028343 -2.443007
1577858867504594 -351.358984 -656.945008 7.537667 0.016317 0.027958 -2.442625
1577858867515471 -351.463513 -657.027369 7.533482 0.016317 0.027958 -2.442625
1577858867526356 -351.559331 -657.102870 7.529230 0.016506 0.027766 -2.442435
1577858867536348 -351.657969 -657.192712 7.525112 0.016504 0.027764 -2.442244
1577858867547232 -351.762498 -657.275072 7.520928 0.016692 0.027763 -2.442052
1577858867557868 -351.861136 -657.364914 7.516811 0.016883 0.027763 -2.442052
1577858867568727 -351.956955 -657.440415 7.512558 0.017072 0.027572 -2.441861
1577858867579136 -352.055592 -657.530247 7.509441 0.017071 0.027570 -2.441669
1577858867590107 -352.151412 -657.605786 7.501188 0.017069 0.027569 -2.441478
1577858867600338 -352.250050 -657.695627 7.497070 0.017260 0.027569 -2.441478
1577858867610572 -352.354579 -657.777988 7.492886 0.017258 0.027377 -2.441288
1577858867621526 -352.444506 -657.860961 7.489700 0.017256 0.027376 -2.441096
1577858867632683 -352.549035 -657.943321 7.485516 0.017254 0.027374 -2.440904
1577858867643672 -352.653564 -658.025682 7.481332 0.017254 0.027565 -2.440903
1577858867654646 -352.752202 -658.115524 7.477214 0.017252 0.027564 -2.440712
1577858867665594 -352.946656 -658.280820 7.473844 0.017439 0.027561 -2.440328
1577858867682197 -353.051187 -658.363227 7.464659 0.017439 0.027561 -2.440328
1577858867693174 -353.141114 -658.446200 7.461474 0.017628 0.027560 -2.440136
